"ID"	"PeakTime"	"Location"	"Truck"	"Bus"	"LocationType"	"Sex"	"Alcohol"	"Speeding"	"Weather"	"Visibility"	"HomeDistance"	"Age"	"Fatal"
"189"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.6091265808514	40.1613526866971	1
"190"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.5495076154682	32.1817561793781	0
"191"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	10.6938507549572	47.5614133506827	0
"192"	"am"	"Suburban"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	23.1642307027541	33.9568921409608	0
"193"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	12.6980703920698	31.9688248092503	1
"194"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	41.9404337270891	41.1618290919667	1
"195"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	11.2190385717495	43.1725707336978	0
"196"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	21.9931982038259	36.2115877338262	0
"197"	"am"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	32.1781316168853	26.0107980683447	0
"198"	"pm"	"Suburban"	"Y"	"N"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	26.1183889254931	42.969273189286	0
"199"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	15.8297680083965	49.9727370358238	0
"200"	"am"	"City"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	22.1131034466264	42.0839651157773	0
"201"	"am"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	33.9431804982903	44.3547249574001	0
"202"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	16.4684709934278	37.5517037939865	0
"203"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	34.8353801441524	49.5661271094452	1
"204"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	26.5136221579615	65.9195601972737	1
"205"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Raining"	"Poor"	18.2160402195981	39.4689039040614	0
"206"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	14.3850561689214	40.6317140397903	0
"207"	"am"	"Suburban"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	18.4764583355607	39.5565736109564	0
"208"	"pm"	"Suburban"	"Y"	"N"	"Light"	"F"	"N"	"N"	"Raining"	"Poor"	17.8960983883967	47.5364520906838	0
"209"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	20.9237651345674	39.1340646354115	1
"210"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	26.7002311773379	48.2835448029078	0
"211"	"am"	"Suburban"	"Y"	"N"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	18.2699648834099	55.1813350094425	1
"212"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	25.5538091134468	28.8450045980785	0
"213"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	18.9324215890236	54.87696168529	0
"214"	"pm"	"Suburban"	"N"	"Y"	"GiveWay"	"M"	"Y"	"Y"	"Wet"	"Moderate"	21.6155636025893	50.8934252525756	1
"215"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	17.1672663125467	51.210668292658	0
"216"	"pm"	"City"	"N"	"N"	"GiveWay"	"M"	"Y"	"Y"	"Wet"	"Moderate"	17.1903341185329	39.5914288375817	0
"217"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	14.5353560205017	48.5712460971095	0
"218"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	20.1674958281768	38.0452546847754	0
"219"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	37.1694449621382	55.2175410712908	1
"220"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	24.0062428470918	44.3633499596465	0
"221"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	19.6181301622955	51.4866493278362	1
"222"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	21.7195635197206	46.9477401491348	0
"223"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	27.9412842693309	33.8488696258985	0
"224"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	19.4305477498367	57.9418145410728	0
"225"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.4548892466828	33.1231797999531	0
"226"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	11.2348307274314	46.6181770648278	1
"227"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	19.4027471400028	43.0083436615789	1
"228"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	23.3607787085103	55.9819586996483	0
"229"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	31.2594653128503	45.2980229361006	0
"230"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	17.2187588064753	65.5678927500971	0
"231"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	13.9835374610667	32.4892095473828	1
"232"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	20.465656826431	40.4819936933684	1
"233"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	13.8751044425096	31.3720624728172	1
"234"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	15.0358310823416	43.169764016245	0
"235"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	31.1774284888518	45.8542045486142	0
"236"	"am"	"Suburban"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	32.6735980018762	43.2144947117271	0
"237"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	28.2421068034949	36.8091791661056	0
"238"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.024320255936	35.585521314591	1
"239"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	31.6989755014264	48.9438735806594	0
"240"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	21.1892879095622	46.595128340598	1
"241"	"pm"	"City"	"Y"	"N"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	27.5395769503839	46.2508504056871	0
"242"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	15.8697332050224	56.9240213870849	0
"243"	"am"	"City"	"Y"	"N"	"GiveWay"	"M"	"Y"	"N"	"Fine"	"Good"	25.6709165255169	36.3017723090069	1
"244"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	19.9551721730117	46.3738318587212	0
"245"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Raining"	"Poor"	32.3868867473869	30.8960471389915	0
"246"	"am"	"Suburban"	"Y"	"N"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	25.3453433954948	39.6943051590812	0
"247"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	19.1349025186731	28.7387685068845	1
"248"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	22.7214921422873	60.7554873932665	0
"249"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	18.1975365950605	46.6866660551732	1
"250"	"pm"	"City"	"Y"	"N"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	20.6184064841876	55.3148752002696	0
"251"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	17.3871966161856	40.8311403364109	1
"252"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	33.0626521823656	54.1978218064955	1
"253"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	19.1547527989848	53.1405853581768	1
"254"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	19.9974616105878	44.3982166676114	0
"255"	"am"	"City"	"Y"	"N"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	10.2213864938651	33.368265844111	0
"256"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	19.2800409184333	44.6041161445502	0
"257"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	36.4880981257506	48.205529874897	0
"258"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	10.301756307419	51.2467700585879	0
"259"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	16.6537143582977	44.1173256231595	1
"260"	"pm"	"City"	"N"	"Y"	"GiveWay"	"F"	"Y"	"N"	"Wet"	"Moderate"	23.0034112176305	32.9789933622003	0
"261"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	17.906956404814	55.8568354459057	0
"262"	"pm"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"Y"	"N"	"Fine"	"Good"	19.1976688258526	46.4853568432188	0
"263"	"pm"	"Suburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	39.155484304871	48.3891580458357	1
"264"	"pm"	"Suburban"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	12.5200517797504	47.6050730608533	1
"265"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Wet"	"Moderate"	16.5287207747734	38.3517951918884	1
"266"	"am"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	23.1618121702979	53.8372062204417	1
"267"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	26.8713868750069	43.3366875915942	0
"268"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	21.204484233597	45.325433700495	1
"269"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	14.855733649287	42.8374943801367	0
"270"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	25.5612675991428	55.5288738929652	0
"271"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	15.537870225462	37.7463033574949	1
"272"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	10.684498522123	52.2722970121661	0
"273"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	23.177271337361	63.4757270896409	0
"274"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	14.7395864537073	40.3110342567304	0
"275"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	25.1530458507667	35.1649530568771	0
"276"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Fine"	"Good"	20.3180791862575	44.8310154675171	0
"277"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	18.2940437330971	48.1925458328899	1
"278"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Wet"	"Moderate"	12.3764857251061	46.4553990645271	0
"279"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	27.331974371933	46.8501408448707	0
"280"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.6384879529666	42.485325007976	0
"281"	"pm"	"City"	"Y"	"N"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	13.7527554533936	54.3981703365437	0
"282"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	21.236879197933	38.8546692754169	0
"283"	"pm"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	29.6394729796214	60.8505903890817	0
"284"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	17.861698328424	52.6743301893325	0
"285"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	21.1216982460191	63.3327568702852	1
"286"	"pm"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.6965250825102	60.5796373587493	1
"287"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	13.9107414785291	38.7043684298918	0
"288"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	34.8168500396354	32.7440247238474	0
"289"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	19.1538406148179	43.4568872850162	0
"290"	"am"	"Suburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	17.911881020925	47.488827290293	0
"291"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	23.1391532149621	39.2633437529697	0
"292"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	23.436146000589	44.3844464335235	1
"293"	"pm"	"City"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	12.780644014372	34.5726367727026	0
"294"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	22.0637857371074	32.1375466500032	0
"295"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Raining"	"Poor"	16.0439354674851	52.6367549369009	0
"296"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.386029307692	55.8689036776952	1
"297"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	23.6505320110151	43.6260536310521	0
"298"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	14.0460457721672	44.7194788823141	0
"299"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	29.4356422955444	37.9524866812648	0
"300"	"pm"	"Suburban"	"N"	"Y"	"GiveWay"	"F"	"Y"	"N"	"Fine"	"Good"	16.0034864472898	62.9313059245962	0
"301"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	22.3178690184813	45.4895773333389	1
"302"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	16.4998835619762	43.997684935688	0
"303"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	12.5110615474852	26.8311717543126	0
"304"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	20.9331627217989	44.0196609403734	1
"305"	"am"	"OuterSuburban"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	12.9600304768385	42.4501382569623	0
"306"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	15.2561519261025	52.5013400677876	0
"307"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	21.8226380609776	42.8218071411557	0
"308"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	19.8084359783082	54.1880400490456	0
"309"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	18.9215224455053	49.4338342879846	0
"310"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	15.6525182435307	34.1595564088114	1
"311"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	29.8714531168234	37.8768524138924	0
"312"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	14.1619855715185	45.1488114476752	1
"313"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	23.8341531440657	27.3591439439849	0
"314"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	16.8731499907551	46.960787777742	0
"315"	"pm"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	17.4199506000415	69.2338272687285	1
"316"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	22.6782872559446	58.0695744055902	1
"317"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	17.64019800067	49.3264785786252	0
"318"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	17.0752306247874	53.0828079334403	0
"319"	"pm"	"Suburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	34.1774551546535	49.6125539241204	0
"320"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	23.3003084519326	34.5632705966696	1
"321"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	22.7153881597077	37.4248856515371	0
"322"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.8912616908464	38.6651741364296	0
"323"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	14.1924471834418	34.8407447297834	0
"324"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	17.5306019357677	60.4768041222633	0
"325"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	23.7444164629444	32.1605738171584	1
"326"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	12.4543518241787	46.7071642099988	0
"327"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	22.9576153815253	85.7028234831886	0
"328"	"am"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	19.6675806999979	50.7361930661788	0
"329"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	21.1320624687561	39.080804642492	0
"330"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	20.7800878534286	44.9214217997216	1
"331"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	16.3568337332323	53.6163176549099	0
"332"	"am"	"Suburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	35.1019876616616	40.5394256287532	1
"333"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	13.6368441947965	29.547155705114	0
"334"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	27.5282244502132	38.6190212290129	1
"335"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.5370350047649	53.7918634195657	0
"336"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	22.2743610466586	46.7840239494454	0
"337"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	19.9073212924759	37.9994578296141	0
"338"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	28.3569646356736	67.4005822400151	0
"339"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	16.8064641970972	39.7474813180674	0
"340"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	13.5570831327919	37.63160457015	0
"341"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	24.0997947871205	50.1757614862429	1
"342"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	23.4222228201926	36.8971716693294	1
"343"	"pm"	"City"	"N"	"Y"	"Stop"	"F"	"N"	"N"	"Raining"	"Poor"	20.8203356737109	48.7042606081194	0
"344"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	42.2374118815006	42.8631945267429	0
"345"	"am"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	27.044655390185	45.7277956077537	0
"346"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	24.4919640000849	50.2764948238791	0
"347"	"am"	"Suburban"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	20.514948995803	40.1322395010378	0
"348"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	18.8621281044395	55.8217716957193	0
"349"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	18.8692145821411	59.3693513232585	0
"350"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	13.5963234306115	54.3233047334455	1
"351"	"pm"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	21.1985267146233	30.223816237886	0
"352"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	16.4988073466589	60.0530248718743	0
"353"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	23.1669061528871	59.0441557012848	0
"354"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	24.6498744803995	62.5245148449107	0
"355"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.8780923907862	57.6102687722834	0
"356"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	27.5015053111281	44.3803666543832	1
"357"	"pm"	"OuterSuburban"	"N"	"Y"	"GiveWay"	"F"	"N"	"N"	"Fine"	"Good"	13.197687576059	50.4005167936743	0
"358"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	9.77410716996473	55.7509089807753	0
"359"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	26.9065424193208	33.7077738081983	0
"360"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	21.7985219159319	67.5894071749871	1
"361"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	17.9415001585274	44.7219074272594	0
"362"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	21.564884759134	65.0173304845466	0
"363"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	30.0798138636553	38.1536168829702	0
"364"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	17.5128088561572	38.1496422558589	0
"365"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	18.1742990338098	43.516932701089	0
"366"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	9.45837526256984	43.4127533821658	0
"367"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	19.1607442542831	61.3817493891921	0
"368"	"pm"	"City"	"Y"	"N"	"Light"	"F"	"N"	"N"	"Wet"	"Moderate"	18.2481166249032	40.9060377181779	1
"369"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	20.2030071387162	46.3566311081259	0
"370"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	15.2617717383219	41.7888251227807	0
"371"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	13.7450936459989	46.3725104154105	1
"372"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	25.7095241769312	37.4694114259782	0
"373"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	12.4812481084576	48.0762616031182	1
"374"	"pm"	"City"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	16.1676137265297	41.6067918325957	0
"375"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	16.5235347093593	40.074678939144	0
"376"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	21.2583355913296	55.0085756138304	1
"377"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	16.6870890410204	77.4762638345729	1
"378"	"pm"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	23.6707031086145	59.4128541244088	0
